Date,Open,High,Low,Close,Volume,Return,Close_lag_1,Close_lag_2,Close_lag_3,SMA_7,SMA_30,Vol_7,Vol_14,Target_Close,Predicted_Close,Predicted_Return,Model_Signal,SMA_7_prev,SMA_30_prev,Bull_Cross,Bear_Cross,Final_Signal
2021-06-13,2370.64,2548.41,2308.41,2509.33,715948.75986,0.05845854037136089,2370.74,2354.01,2471.09,2487.804285714286,2677.3883333333333,98.79948074375555,140.79994502370766,2580.77,2527.7776,0.007351598988823739,1,2516.7457142857143,2729.5776666666666,False,False,0
2021-06-14,2509.33,2609.17,2461.0,2580.77,684183.55622,0.028469750889679846,2509.33,2370.74,2354.01,2486.192857142857,2641.858,96.88937208903324,137.21613192091667,2543.54,2572.4434,-0.003226417164257172,0,2487.804285714286,2677.3883333333333,False,False,0
2021-06-15,2580.58,2640.0,2507.7,2543.54,599826.64933,-0.014425927145774287,2580.77,2509.33,2370.74,2491.38,2607.239333333333,99.14895427250337,136.96188844441895,2367.89,2510.4678,-0.013002440127735347,-1,2486.192857142857,2641.858,False,False,0
2021-06-16,2543.55,2556.19,2351.18,2367.89,624741.78358,-0.06905729809635397,2543.54,2580.77,2509.33,2456.7671428571425,2576.752,92.85569605831242,142.85641328054643,2373.28,2409.6802,0.01764869811572756,1,2491.38,2607.239333333333,False,False,0
2021-06-17,2368.02,2460.5,2306.0,2373.28,560667.58566,0.0022762881721702932,2367.89,2543.54,2580.77,2442.7942857142853,2543.3589999999995,97.5801852934406,121.48022684714063,2234.09,2306.8674,-0.027983452588558954,-1,2456.7671428571425,2576.752,False,False,0
2021-06-18,2373.28,2378.0,2139.0,2234.09,778905.20197,-0.058648789860446304,2373.28,2367.89,2543.54,2425.662857142857,2536.5313333333334,122.98494754971794,133.57428739579404,2164.67,2193.4297,-0.01819994382500264,-1,2442.7942857142853,2543.3589999999995,False,False,0
2021-06-19,2234.09,2278.82,2161.67,2164.67,496872.24997,-0.031073054353226603,2234.09,2373.28,2367.89,2396.2242857142855,2516.3996666666667,158.0011227657427,152.6923396773761,2243.47,2129.2117,-0.01638047835380223,-1,2425.662857142857,2536.5313333333334,False,False,0
2021-06-20,2165.34,2280.01,2040.68,2243.47,743883.64741,0.03640277732864572,2164.67,2234.09,2373.28,2358.2442857142855,2510.1493333333337,158.23491774963938,143.45946550073126,1885.49,2060.5137,-0.08155060157924991,-1,2396.2242857142855,2516.3996666666667,False,False,0
2021-06-21,2243.49,2260.16,1865.54,1885.49,1629819.66576,-0.15956531622887749,2243.47,2164.67,2234.09,2258.9185714285713,2496.503333333333,206.2156935855004,194.59274623661898,1879.28,1964.2522,0.04177280031483858,1,2358.2442857142855,2510.1493333333337,False,False,0
2021-06-22,1885.27,1998.0,1700.48,1879.28,1695338.08052,-0.003293573553824203,1885.49,2243.47,2164.67,2164.0242857142857,2489.266333333333,206.248669802339,230.26412032801926,1968.14,1877.8076,-0.0007834824041654105,0,2258.9185714285713,2496.503333333333,False,False,0
2021-06-23,1879.29,2045.0,1821.95,1968.14,918612.30494,0.04728406623813375,1879.28,1885.49,2243.47,2106.917142857143,2466.5899999999997,195.453287830636,233.58865667198188,1989.52,1943.601,-0.012468141418579267,-1,2164.0242857142857,2489.266333333333,False,False,0
2021-06-24,1967.95,2036.61,1884.79,1989.52,701231.67478,0.010863048360380878,1968.14,1879.28,1885.49,2052.094285714286,2442.737,158.6432182453247,238.97217323407455,1808.82,1837.2386,-0.0765417550660775,-1,2106.917142857143,2466.5899999999997,False,False,0
2021-06-25,1989.53,2019.99,1791.22,1808.82,858808.54767,-0.09082592786199684,1989.52,1968.14,1879.28,1991.3414285714284,2406.8663333333334,158.76061365343224,263.4394165116045,1829.64,1874.5874,0.03635928524880865,1,2052.094285714286,2442.737,False,False,0
2021-06-26,1808.97,1852.8,1717.32,1829.64,832315.14904,0.011510266361495436,1808.82,1989.52,1968.14,1943.48,2376.446666666667,147.92967845115388,277.1428576683692,1982.28,1837.7026,0.004406679302349041,0,1991.3414285714284,2406.8663333333334,False,False,0
2021-06-27,1829.84,1984.5,1804.26,1982.28,696055.79307,0.0834262477864498,1829.64,1808.82,1989.52,1906.1671428571428,2362.1193333333335,74.23480017577896,262.9130697723856,2084.41,2034.8699,0.026529992254815178,1,1943.48,2376.446666666667,False,False,0
2021-06-28,1982.27,2145.0,1960.52,2084.41,1044244.68308,0.05152148031559611,1982.28,1829.64,1808.82,1934.5842857142857,2355.641666666667,98.95711796143411,229.058120265004,2165.33,2092.108,0.0036930882869733624,0,1906.1671428571428,2362.1193333333335,False,False,0
2021-06-29,2084.42,2245.0,2073.57,2165.33,831257.23277,0.03882153702966318,2084.41,1982.28,1829.64,1975.4485714285713,2348.2866666666664,127.31251502090298,191.5412672389186,2275.68,2179.11,0.006363975662774299,1,1934.5842857142857,2355.641666666667,False,False,0
2021-06-30,2165.46,2287.78,2087.99,2275.68,910583.6032,0.0509622089935482,2165.33,2084.41,1982.28,2019.3828571428571,2333.9376666666667,170.20810994330333,181.83987241525531,2106.41,2213.0916,-0.027503184659365482,-1,1975.4485714285713,2348.2866666666664,False,False,0
2021-07-01,2275.68,2275.93,2073.12,2106.41,787865.25137,-0.0743821626942277,2275.68,2165.33,2084.41,2036.0814285714284,2316.3323333333333,172.50837732589846,159.43609914456587,2154.13,2144.5542,0.018108629952739565,1,2019.3828571428571,2333.9376666666667,False,False,0
2021-07-02,2106.41,2160.0,2018.5,2154.13,672282.37476,0.022654658874578182,2106.41,2275.68,2165.33,2085.4114285714286,2297.929333333333,143.6479536260371,153.42502035481496,2226.99,2198.7573,0.02071709888388811,1,2036.0814285714284,2316.3323333333333,False,False,0
2021-07-03,2153.95,2240.0,2112.01,2226.99,569264.801,0.03382339970196768,2154.13,2106.41,2275.68,2142.175714285714,2276.920666666667,96.50439262144535,158.20086536660764,2322.69,2266.8496,0.017898423151877747,1,2085.4114285714286,2297.929333333333,False,False,0
2021-07-04,2226.99,2389.93,2189.58,2322.69,590656.25069,0.04297280185362329,2226.99,2154.13,2106.41,2190.805714285714,2264.6933333333336,87.88554713509103,167.09623135311543,2196.53,2315.9622,-0.0028965732822180553,0,2142.175714285714,2276.920666666667,False,False,0
2021-07-05,2322.69,2324.64,2157.32,2196.53,781806.31605,-0.054316331494947634,2322.69,2226.99,2154.13,2206.822857142857,2250.32,74.4536698701893,164.41354990983072,2322.5,2248.106,0.02348065222475896,1,2190.805714285714,2264.6933333333336,False,False,0
2021-07-06,2196.85,2350.0,2193.0,2322.5,785330.17152,0.05734954678515658,2196.53,2322.69,2226.99,2229.2757142857145,2237.339333333333,83.05693064740468,167.36426092064252,2316.57,2338.379,0.006836988697524219,1,2206.822857142857,2250.32,False,False,0
2021-07-07,2322.51,2409.0,2291.9,2316.57,666501.35572,-0.002553283100107606,2322.5,2196.53,2322.69,2235.117142857143,2228.1566666666668,88.14646990741747,171.71938025116046,2116.33,2243.9219,-0.031360211433282895,-1,2229.2757142857145,2237.339333333333,True,False,0
2021-07-08,2316.25,2325.6,2084.79,2116.33,880265.04124,-0.08643813914537446,2316.57,2322.5,2196.53,2236.5342857142855,2215.1266666666666,85.7803392114679,167.18004086697138,2146.99,2187.018,0.03340124952453071,1,2235.117142857143,2228.1566666666668,False,False,0
2021-07-09,2116.32,2189.4,2046.51,2146.99,738611.36304,0.014487343656234941,2116.33,2316.57,2322.5,2235.514285714286,2199.687,86.95787253167194,138.12939142637498,2110.69,2166.4333,0.00905609695870741,1,2236.5342857142855,2215.1266666666666,False,False,0
2021-07-10,2146.99,2194.82,2074.16,2110.69,499071.85904,-0.016907391278021655,2146.99,2116.33,2316.57,2218.9,2187.673666666667,99.11796591265889,102.06633206501232,2140.45,2191.323,0.038202198355454825,1,2235.514285714286,2199.687,False,False,0
2021-07-11,2110.68,2174.0,2081.02,2140.45,342294.40302,0.01409965461531515,2110.69,2146.99,2116.33,2192.8657142857146,2180.555,90.90634115341459,85.9077529154709,2031.58,2173.6257,0.015499419478088807,1,2218.9,2187.673666666667,False,False,0
2021-07-12,2140.54,2167.83,2006.68,2031.58,540630.10742,-0.0508631362563946,2140.45,2110.69,2146.99,2169.3014285714285,2169.2496666666666,109.31338960811334,91.93814736661479,1940.15,2049.863,0.008999417748439674,1,2192.8657142857146,2180.555,False,False,0
2021-07-13,2031.57,2047.35,1918.0,1940.15,647388.24969,-0.04500438082674563,2031.58,2140.45,2110.69,2114.68,2150.277,115.36360965802525,113.41073040931619,1994.58,2030.4181,0.046526346323898876,1,2169.3014285714285,2169.2496666666666,False,True,0
2021-07-14,1940.44,2019.18,1865.0,1994.58,690505.60937,0.028054531866092747,1940.15,2031.58,2140.45,2068.6814285714286,2130.7373333333335,80.31804745892867,118.41182954574343,1919.51,1954.9886,-0.019849468328701998,-1,2114.68,2150.277,False,False,0
2021-07-15,1994.41,2042.88,1881.0,1919.51,645271.32563,-0.037636996259864164,1994.58,1940.15,2031.58,2040.564285714286,2109.9363333333336,94.12194676004272,133.50830797911837,1876.26,1994.4058,0.03901816698988284,1,2068.6814285714286,2130.7373333333335,False,False,0
2021-07-16,1919.54,1965.0,1850.0,1876.26,577068.89724,-0.0225317919677418,1919.51,1994.58,1940.15,2001.8885714285716,2093.5486666666666,98.6174719861941,150.57731838887085,1899.59,1847.5873,-0.015281847785787946,-1,2040.564285714286,2109.9363333333336,False,False,0
2021-07-17,1876.47,1919.19,1844.45,1899.59,430300.51578,0.012434310809802396,1876.26,1919.51,1994.58,1971.7314285714285,2077.759,91.84543963065148,157.7200038878081,1891.64,1912.8363,0.006973243547785355,1,2001.8885714285716,2093.5486666666666,False,False,0
2021-07-18,1899.5,1993.79,1877.1,1891.64,534837.63654,-0.004185113629783133,1899.59,1876.26,1919.51,1936.1871428571428,2066.344,57.32715404126834,151.88452200511367,1818.73,1883.8046,-0.004142138340441416,0,1971.7314285714285,2077.759,False,False,0
2021-07-19,1891.65,1919.0,1805.0,1818.73,547419.93771,-0.03854327461884932,1891.64,1899.59,1876.26,1905.78,2054.8126666666667,54.68491321496561,159.9739264555352,1786.03,1802.682,-0.0088237358838654,-1,1936.1871428571428,2066.344,False,False,0
2021-07-20,1818.73,1841.34,1706.0,1786.03,786257.272,-0.017979579156884196,1818.73,1891.64,1899.59,1883.7628571428572,2039.5646666666667,67.95601756875114,150.43277071665977,1995.5,1898.0071,0.06269608017677476,1,1905.78,2054.8126666666667,False,False,0
2021-07-21,1786.03,2035.23,1747.55,1995.5,1115949.82033,0.11728246446028345,1786.03,1818.73,1891.64,1883.8942857142858,2043.2316666666668,68.20648914802501,119.65678226162287,2024.56,1974.9469,-0.01029972467348409,-1,1883.7628571428572,2039.5646666666667,False,False,0
2021-07-22,1995.5,2046.0,1947.62,2024.56,768854.3659,0.014562766224003987,1995.5,1786.03,1818.73,1898.9014285714286,2048.074333333333,86.46253011727488,113.76343122248521,2124.25,2018.713,-0.0028880286603940836,0,1883.8942857142858,2043.2316666666668,False,False,0
2021-07-23,2024.27,2130.9,1993.22,2124.25,708160.91322,0.04924032876279294,2024.56,1995.5,1786.03,1934.3285714285714,2053.278,119.95720201088726,111.1707121680557,2184.75,2149.1428,0.01171840520919148,1,1898.9014285714286,2048.074333333333,False,False,0
2021-07-24,2124.26,2199.5,2105.58,2184.75,633075.18592,0.028480640225962084,2124.25,2024.56,1995.5,1975.0657142857144,2059.7856666666667,150.67951739337377,119.89685360963875,2189.79,2254.7048,0.03201960589741389,1,1934.3285714285714,2053.278,False,False,0
2021-07-25,2184.9,2197.41,2105.93,2189.79,535630.27,0.002306900102986509,2184.75,2124.25,2024.56,2017.6585714285716,2072.4846666666667,164.65798415993828,125.7664208228494,2228.08,2237.4622,0.021770196321622182,1,1975.0657142857144,2059.7856666666667,False,False,0
2021-07-26,2189.82,2433.65,2171.57,2228.08,1393738.163,0.017485694975317267,2189.79,2184.75,2124.25,2076.137142857143,2085.766,154.61775897506683,142.22354916208624,2299.49,2245.362,0.0077564811617514065,1,2017.6585714285716,2072.4846666666667,False,False,0
2021-07-27,2227.81,2319.26,2150.5,2299.49,906359.23478,0.0320500161574091,2228.08,2189.79,2184.75,2149.488571428571,2096.3396666666667,109.16442360470894,163.2235120560414,2300.9,2319.3345,0.0086299451862153,1,2076.137142857143,2085.766,True,False,1
2021-07-28,2299.47,2345.0,2243.15,2300.9,718202.57727,0.0006131794441377458,2299.49,2228.08,2189.79,2193.117142857143,2103.556,97.80082067040979,179.73665949057735,2382.92,2307.9775,0.0030759872495544826,0,2149.488571428571,2096.3396666666667,False,False,0
2021-07-29,2300.9,2400.0,2266.12,2382.92,499364.83496,0.03564692077013332,2300.9,2299.49,2228.08,2244.3114285714287,2110.8089999999997,88.18317402400945,197.8908957600674,2461.81,2410.292,0.011486744073447672,1,2193.117142857143,2103.556,False,False,0
2021-07-30,2382.93,2471.7,2315.92,2461.81,762577.28797,0.033106440837292084,2382.92,2300.9,2299.49,2292.5342857142855,2117.0133333333333,102.68918100381667,214.60132220027546,2531.05,2395.9167,-0.02676618096161968,-1,2244.3114285714287,2110.8089999999997,False,False,0
2021-07-31,2461.77,2553.86,2420.68,2531.05,507601.05026,0.02812564738952239,2461.81,2382.92,2300.9,2342.0057142857145,2131.168,123.43064541906983,231.86435353834526,2555.69,2560.9792,0.011824834770895406,1,2292.5342857142855,2117.0133333333333,False,False,0
2021-08-01,2531.1,2697.61,2511.24,2555.69,853495.94078,0.009735090179964878,2531.05,2461.81,2382.92,2394.2771428571427,2144.5533333333337,125.68212544805155,240.815107760748,2606.93,2670.0374,0.044742262760986244,1,2342.0057142857145,2131.168,False,False,0
2021-08-02,2555.5,2666.0,2507.0,2606.93,726701.84952,0.020049380010877638,2555.69,2531.05,2461.81,2448.3985714285714,2157.218,123.7415479172192,235.39438782207264,2509.04,2591.706,-0.00583979827325622,-1,2394.2771428571427,2144.5533333333337,False,False,0
2021-08-03,2606.92,2632.44,2442.32,2509.04,792960.84375,-0.03754991503415894,2606.93,2555.69,2531.05,2478.3342857142857,2163.4296666666664,105.75318385389284,199.43996724894487,2724.78,2565.8115,0.022626790899108837,1,2448.3985714285714,2157.218,False,False,0
2021-08-04,2508.51,2772.71,2457.68,2724.78,954590.7536,0.0859850779581035,2509.04,2606.93,2555.69,2538.8885714285716,2181.038,108.54125873425481,205.038423244498,2826.99,2753.452,0.0105226492769599,1,2478.3342857142857,2163.4296666666664,False,False,0
2021-08-05,2724.55,2843.98,2529.91,2826.99,1307720.20654,0.037511285314777654,2724.78,2509.04,2606.93,2602.327142857143,2197.854333333333,129.8667910738044,214.20035812884157,2891.58,2849.8708,0.008093714377969225,1,2538.8885714285716,2181.038,False,False,0
2021-08-06,2827.01,2946.75,2720.06,2891.58,825399.48637,0.022847622382817123,2826.99,2724.78,2509.04,2663.7228571428573,2217.021333333333,152.05723283402446,229.41936142749321,3160.31,2944.7058,0.018372588877663795,1,2602.327142857143,2197.854333333333,False,False,0
2021-08-07,2891.54,3171.0,2865.5,3160.31,1205277.10095,0.0929353502237531,2891.58,2826.99,2724.78,2753.617142857143,2251.8206666666665,227.72726287632108,276.73270516057755,3011.85,3101.6367,-0.018565672750458007,-1,2663.7228571428573,2217.021333333333,False,False,0
2021-08-08,3160.48,3189.99,2949.03,3011.85,966349.70579,-0.04697640421351068,3160.31,2891.58,2826.99,2818.782857142857,2280.6493333333333,226.91455805465904,282.08497560404584,3160.52,3077.676,0.021855678533335025,1,2753.617142857143,2251.8206666666665,False,False,0
2021-08-09,3011.84,3186.0,2893.23,3160.52,1129584.61614,0.04936168799907037,3011.85,3160.31,2891.58,2897.867142857143,2315.6436666666664,237.01746487788918,295.610513564161,3141.66,3176.6177,0.005093363048248395,1,2818.782857142857,2280.6493333333333,False,False,0
2021-08-10,3160.51,3233.0,3051.22,3141.66,880675.74443,-0.005967372457696851,3160.52,3011.85,3160.31,2988.241428571429,2349.0173333333328,177.07790257666602,299.3917483878671,3160.5,3112.9158,-0.009149375971818993,-1,2897.867142857143,2315.6436666666664,False,False,0
2021-08-11,3141.14,3274.0,3120.27,3160.5,732546.60433,0.005996829701495399,3141.66,3160.52,3011.85,3050.4871428571423,2386.648,142.17295215268126,291.9473033371276,3045.96,3150.8687,-0.0030474126423825345,0,2988.241428571429,2349.0173333333328,False,False,0
2021-08-12,3160.4,3239.0,2979.29,3045.96,737628.45808,-0.03624110109159939,3160.5,3141.66,3160.52,3081.7685714285717,2423.508333333333,103.68117611674525,273.1884824461042,3322.32,3110.26,0.021109932423808903,1,3050.4871428571423,2386.648,False,False,0
2021-08-13,3046.11,3327.83,3033.8,3322.32,579333.40323,0.09073001615254306,3045.96,3160.5,3141.66,3143.302857142857,2467.7663333333335,99.73860548357845,277.8218253437969,3263.16,3276.7334,-0.013721315695809002,-1,3081.7685714285717,2423.508333333333,False,False,0
2021-08-14,3322.33,3330.98,3200.0,3263.16,486102.53787,-0.01780683377880532,3322.32,3045.96,3160.5,3157.9957142857143,2512.5546666666664,109.73609856638267,271.1425125026694,3307.09,3253.2278,-0.003043741893402363,0,3143.302857142857,2467.7663333333335,False,False,0
2021-08-15,3263.16,3320.0,3111.13,3307.09,565579.67765,0.013462410669412561,3263.16,3322.32,3045.96,3200.172857142857,2560.2490000000003,100.55696937793896,259.9875273392446,3146.53,3264.614,-0.012843916049495219,-1,3157.9957142857143,2512.5546666666664,False,False,0
2021-08-16,3307.35,3335.0,3135.22,3146.53,635667.05422,-0.04855023600809172,3307.09,3263.16,3322.32,3198.174285714286,2601.813666666667,101.60993354607436,234.46444271882024,3011.72,3101.4783,-0.014317908462854382,-1,3200.172857142857,2560.2490000000003,False,False,0
2021-08-17,3147.18,3290.0,2991.89,3011.72,804996.06971,-0.04284402182721936,3146.53,3307.09,3263.16,3179.6114285714284,2639.1496666666667,123.22523421612377,177.0321397854901,3014.55,3044.3435,0.01083218422010519,1,3198.174285714286,2601.813666666667,False,False,0
2021-08-18,3011.73,3125.81,2950.0,3014.55,625103.25568,0.0009396623856137154,3011.72,3146.53,3307.09,3158.7614285714285,2679.010333333333,138.40985097751712,146.03851819160832,3184.12,3138.3318,0.041061447681867876,1,3179.6114285714284,2639.1496666666667,False,False,0
2021-08-19,3014.18,3188.0,2958.33,3184.12,634769.92174,0.05625051831948369,3014.55,3011.72,3146.53,3178.4985714285713,2725.6133333333337,129.18702997702675,123.22052623755509,3284.82,3286.6924,0.03221373026534807,1,3158.7614285714285,2679.010333333333,False,False,0
2021-08-20,3184.11,3300.0,3177.16,3284.82,558127.4554,0.03162569249902658,3184.12,3014.55,3011.72,3173.141428571428,2768.5906666666665,122.8511852376085,108.61272415742707,3223.43,3252.3374,-0.009888699428355333,-1,3178.4985714285713,2725.6133333333337,False,False,0
2021-08-21,3284.81,3309.16,3207.0,3223.43,421156.09084,-0.01868899970165805,3284.82,3184.12,3014.55,3167.465714285714,2808.5530000000003,118.8518569280159,110.00717965828349,3238.0,3273.6738,0.015587069713007624,1,3173.141428571428,2768.5906666666665,False,False,0
2021-08-22,3223.36,3272.0,3126.42,3238.0,406479.07654,0.004520029906031731,3223.43,3284.82,3184.12,3157.595714285714,2845.678,107.66677711920947,102.49498289515216,3321.28,3248.1873,0.0031461568435376774,0,3167.465714285714,2808.5530000000003,False,False,0
2021-08-23,3238.0,3377.89,3230.02,3321.28,602103.44614,0.025719579987646846,3238.0,3223.43,3284.82,3182.5600000000004,2883.5623333333333,123.73385133691657,109.07343612506243,3170.62,3271.2249,-0.015071040828950043,-1,3157.595714285714,2845.678,False,False,0
2021-08-24,3321.28,3357.85,3147.31,3170.62,540480.07853,-0.04536202909721565,3321.28,3238.0,3223.43,3205.2599999999998,2916.2566666666667,99.33916968312587,108.35087097829184,3226.87,3165.107,-0.0017387975873015028,0,3182.5600000000004,2883.5623333333333,False,False,0
2021-08-25,3170.63,3248.0,3080.0,3226.87,483697.69444,0.01774100964480141,3170.62,3321.28,3238.0,3235.5914285714284,2949.5496666666663,53.01940350115844,108.2980343316816,3093.2,3186.9917,-0.01235819874406155,-1,3205.2599999999998,2916.2566666666667,False,False,0
2021-08-26,3226.88,3250.0,3053.3,3093.2,442298.47372,-0.04142404249318998,3226.87,3170.62,3321.28,3222.6028571428574,2976.006666666667,74.51110984595371,103.86949033534182,3273.45,3112.0713,0.006100895209653493,1,3235.5914285714284,2949.5496666666663,False,False,0
2021-08-27,3093.06,3280.0,3060.18,3273.45,451027.80711,0.058272985904564756,3093.2,3226.87,3170.62,3220.9785714285717,3008.425,73.03814515456034,100.21948183091816,3244.48,3295.3435,0.006688205367234931,1,3222.6028571428574,2976.006666666667,False,False,0
2021-08-28,3273.89,3287.0,3210.31,3244.48,262360.34921,-0.008849990071636893,3273.45,3093.2,3226.87,3223.9857142857145,3037.1436666666664,73.58717185695035,99.39269472567571,3223.47,3233.2441,-0.003463069390164223,0,3220.9785714285717,3008.425,False,False,0
2021-08-29,3244.75,3285.0,3152.34,3223.47,335806.7827,-0.006475613965874372,3244.48,3273.45,3093.2,3221.9100000000003,3062.5323333333336,73.33045842849282,94.58170740592695,3229.64,3212.1963,-0.003497383545526963,0,3223.9857142857145,3037.1436666666664,False,False,0
2021-08-30,3223.47,3347.95,3143.0,3229.64,625347.27541,0.0019140863727598045,3223.47,3244.48,3273.45,3208.8185714285714,3085.8186666666666,59.51161551287222,94.26781981828636,3429.2,3251.7432,0.006843847630850537,1,3221.9100000000003,3062.5323333333336,False,False,0
2021-08-31,3229.14,3476.0,3188.77,3429.2,863071.13092,0.061790168563678805,3229.64,3223.47,3244.48,3245.758571428571,3114.9356666666663,99.00058273036574,97.56922043539029,3826.82,3589.6194,0.046780410814657995,1,3208.8185714285714,3085.8186666666666,False,False,0
2021-09-01,3429.19,3842.0,3382.22,3826.82,845759.95868,0.11595124227225018,3429.2,3229.64,3223.47,3331.4657142857145,3155.5986666666668,239.67418772555493,174.0248027794133,3785.82,3826.8323,3.207726160320133e-06,0,3245.758571428571,3114.9356666666663,False,False,0
2021-09-02,3826.82,3836.8,3717.04,3785.82,525165.7996,-0.010713856413418932,3826.82,3429.2,3229.64,3430.4114285714286,3198.158,266.39500223218465,216.66255657582855,3938.11,3772.1084,-0.003621831350275545,0,3331.4657142857145,3155.5986666666668,False,False,0
2021-09-03,3785.82,4027.88,3705.05,3938.11,655903.75739,0.040226423865899585,3785.82,3826.82,3429.2,3525.362857142857,3238.6023333333333,315.1212243309068,270.6246359944691,3885.52,3930.9666,-0.0018139278145163865,0,3430.4114285714286,3198.158,False,False,0
2021-09-04,3938.11,3970.0,3832.5,3885.52,364478.1193,-0.013354121647186079,3938.11,3785.82,3826.82,3616.9399999999996,3273.8866666666668,313.0286708380992,298.8256336298506,3950.29,3856.5737,-0.007449780088958488,-1,3525.362857142857,3238.6023333333333,False,False,0
2021-09-05,3885.61,3980.0,3830.0,3950.29,365759.8597,0.01666958347917391,3885.52,3938.11,3785.82,3720.7714285714287,3309.177,279.5110359436393,324.8718314484609,3926.77,3913.41,-0.009336045680348775,-1,3616.9399999999996,3273.8866666666668,False,False,0
2021-09-06,3950.28,3970.0,3864.3,3926.77,397768.5783,-0.005953993251128442,3950.29,3885.52,3938.11,3820.3614285714284,3334.7256666666667,182.82809315753448,343.1475120792072,3434.57,3686.225,-0.06125770094600651,-1,3720.7714285714287,3309.177,False,False,0
2021-09-07,3926.67,3947.15,3005.0,3434.57,1203536.00209,-0.12534474899217418,3926.77,3950.29,3885.52,3821.128571428572,3348.8163333333337,180.9144887719612,329.78597196006405,3499.0,3594.8528,0.04666749642695442,1,3820.3614285714284,3334.7256666666667,False,False,0
