Date,Open,High,Low,Close,Volume,Return,Close_lag_1,Close_lag_2,Close_lag_3,SMA_7,SMA_30,Vol_7,Vol_14,Target_Close,Predicted_Close,Predicted_Return,Model_Signal,SMA_7_prev,SMA_30_prev,Bull_Cross,Bear_Cross,Final_Signal
2021-06-09,33380.8,37534.79,32396.82,37388.05,136607.597517,0.12004621817145855,33380.81,33552.79,35796.31,35958.135714285716,39866.50433333333,2092.4769084338704,1719.267138623719,36675.72,36761.42,-0.01676011787188695,-1,35983.94,40480.774,False,False,0
2021-06-10,37388.05,38491.0,35782.0,36675.72,109527.284943,-0.0190523442650794,37388.05,33380.81,33552.79,35590.840000000004,39200.02766666666,1582.51355328596,1598.2392915604496,37331.98,36562.727,-0.003080878507633965,0,35958.135714285716,39866.50433333333,False,False,0
2021-06-11,36677.83,37680.4,35936.77,37331.98,78466.0053,0.017893581911957,36675.72,37388.05,33380.81,35662.694285714286,38790.049666666666,1657.7334890030788,1622.8629554736415,35546.11,36047.086,-0.03441805289995342,-1,35590.840000000004,39200.02766666666,False,False,0
2021-06-12,37331.98,37463.63,34600.36,35546.11,87717.54999,-0.047837537682169584,37331.98,36675.72,37388.05,35667.39571428571,38319.221,1657.285458894249,1568.1375370585843,39020.57,38368.71,0.0794067462656251,1,35662.694285714286,38790.049666666666,False,False,0
2021-06-13,35546.12,39380.0,34757.0,39020.57,86921.025555,0.09774515411109674,35546.11,37331.98,36675.72,36128.00428571428,37958.525,2090.5185823288625,1710.0281572228018,40516.29,40590.312,0.040228589690001974,1,35667.39571428571,38319.221,False,False,0
2021-06-14,39020.56,41064.05,38730.0,40516.29,108522.391949,0.03833157742185733,39020.57,35546.11,37331.98,37122.79,37750.301666666666,2306.503133526365,2008.543738186727,40144.04,40169.688,-0.008554645551209177,-1,36128.00428571428,37958.525,False,False,0
2021-06-15,40516.28,41330.0,39506.4,40144.04,80679.622838,-0.009187662542646469,40516.29,39020.57,35546.11,38088.96571428572,37540.719666666664,1848.9099895060913,2198.5147079804533,38349.01,39461.668,-0.016998090656794904,-1,37122.79,37750.301666666666,True,False,0
2021-06-16,40143.8,40527.14,38116.01,38349.01,87771.976937,-0.04471473224917066,40144.04,40516.29,39020.57,38226.24571428572,37367.75199999999,1823.6971833326393,2222.803437368262,38092.97,38524.61,0.004578980656866969,0,38088.96571428572,37540.719666666664,False,False,0
2021-06-17,38349.0,39559.88,37365.0,38092.97,79541.307119,-0.006676573919378925,38349.01,40144.04,40516.29,38428.71000000001,37209.191666666666,1697.1504753262586,2157.1934183197604,35819.84,36850.73,-0.032610729256605644,-1,38226.24571428572,37367.75199999999,False,False,0
2021-06-18,38092.97,38202.84,35129.29,35819.84,95228.042935,-0.05967321529405567,38092.97,38349.01,40144.04,38212.69,37180.183333333334,1939.0140070235445,2180.4341018040927,35483.72,35115.64,-0.019659478518050236,-1,38428.71000000001,37209.191666666666,False,False,0
2021-06-19,35820.48,36457.0,34803.52,35483.72,68712.449461,-0.00938362650419422,35819.84,38092.97,38349.01,38203.77714285714,37012.085999999996,1953.4040462716985,2181.929322530135,35600.16,35807.33,0.009119904141955772,1,38212.69,37180.183333333334,False,False,0
2021-06-20,35483.72,36137.72,33336.0,35600.16,89878.17085,0.003281504870402685,35483.72,35819.84,38092.97,37715.147142857146,36957.024333333335,2134.4429767015754,2190.4208790258335,31608.93,33667.426,-0.05429004304334597,-1,38203.77714285714,37012.085999999996,False,False,0
2021-06-21,35600.17,35750.0,31251.23,31608.93,168778.873159,-0.11211269836989501,35600.16,35483.72,35819.84,36442.66714285714,36762.331,2751.972927481441,2464.811664581924,32509.56,32413.227,0.025445232170149375,1,37715.147142857146,36957.024333333335,False,True,0
2021-06-22,31614.12,33298.78,28805.0,32509.56,204208.179762,0.028492897418546104,31608.93,35600.16,35483.72,35352.02714285715,36690.808,2545.6771025912744,2566.223729123554,33678.07,33561.758,0.0323657967840844,1,36442.66714285714,36762.331,False,False,0
2021-06-23,32509.56,34881.0,31683.0,33678.07,126966.100563,0.0359435809035864,32509.56,31608.93,35600.16,34684.75,36520.200666666664,2220.5947490256763,2680.9749427204297,34663.09,34709.52,0.03062674111818166,1,35352.02714285715,36690.808,False,False,0
2021-06-24,33675.07,35298.0,32286.57,34663.09,86625.80426,0.029248113089615835,33678.07,32509.56,31608.93,34194.76714285714,36398.14633333333,1647.734273760259,2721.906009912457,31584.45,32900.734,-0.05084242706002254,-1,34684.75,36520.200666666664,False,False,0
2021-06-25,34663.08,35500.0,31275.0,31584.45,116061.130356,-0.08881608650584805,34663.09,33678.07,32509.56,33589.71142857143,36142.897666666664,1727.2529391632536,2977.6194190776664,32283.65,32619.617,0.032774583299693336,1,34194.76714285714,36398.14633333333,False,False,0
2021-06-26,31576.09,32730.0,30151.0,32283.65,107820.375287,0.022137475878161617,31584.45,34663.09,33678.07,33132.55857142857,35934.68666666667,1557.5634357380522,3131.246368255007,34700.34,33891.05,0.049789933333126785,1,33589.71142857143,36142.897666666664,False,False,0
2021-06-27,32283.65,34749.0,31973.45,34700.34,96613.244211,0.07485801636432043,32283.65,31584.45,34663.09,33004.01285714286,35902.581666666665,1342.2143973639186,2984.9116693385704,34494.89,34827.11,0.0036532603138759883,0,33132.55857142857,35934.68666666667,False,False,0
2021-06-28,34702.49,35297.71,33862.72,34494.89,82222.267819,-0.0059206912670018985,34700.34,32283.65,31584.45,33416.29285714286,35898.90633333333,1284.255414559074,2592.775412131479,35911.73,35010.484,0.014946978378536663,1,33004.01285714286,35902.581666666665,False,False,0
2021-06-29,34494.89,36600.0,34225.43,35911.73,90788.79622,0.04107390978779768,34494.89,34700.34,32283.65,33902.317142857144,35907.92166666666,1508.1653664052487,2146.3029912428105,35045.0,35957.117,0.0012638541083929066,0,33416.29285714286,35898.90633333333,False,False,0
2021-06-30,35911.72,36100.0,34017.55,35045.0,77152.197634,-0.0241350110395685,35911.73,34494.89,34700.34,34097.59285714286,35834.29466666667,1561.830428980987,1869.363718491638,33504.69,34749.32,-0.00843714331573691,-1,33902.317142857144,35907.92166666666,False,False,0
2021-07-01,35045.0,35057.57,32711.0,33504.69,71708.266112,-0.043952346982451096,35045.0,35911.73,34494.89,33932.107142857145,35728.01466666666,1553.2725593267944,1544.4085063290952,33786.55,34248.777,0.022208453316535613,1,34097.59285714286,35834.29466666667,False,False,0
2021-07-02,33502.33,33977.04,32699.0,33786.55,56172.181378,0.008412553585781524,33504.69,35045.0,35911.73,34246.69285714286,35601.943666666666,1175.6471608824334,1459.8203226538542,34669.13,34607.215,0.024289690535138894,1,33932.107142857145,35728.01466666666,False,False,0
2021-07-03,33786.54,34945.61,33316.73,34669.13,43044.578641,0.026122229111880113,33786.55,33504.69,35045.0,34587.47571428572,35449.354999999996,796.3314502531836,1407.9343689380719,35286.51,35776.805,0.031949884162077405,1,34246.69285714286,35601.943666666666,False,False,0
2021-07-04,34669.12,35967.85,34357.15,35286.51,43703.475789,0.017807773082278322,34669.13,33786.55,33504.69,34671.21428571428,35397.93866666666,839.8103177874964,1380.3396254912527,33690.14,35456.723,0.004823731682447427,0,34587.47571428572,35449.354999999996,False,False,0
2021-07-05,35288.13,35293.78,33125.55,33690.14,64123.874245,-0.04524023486595874,35286.51,34669.13,33786.55,34556.25,35337.170000000006,919.29204741136,1225.2069538203723,34220.01,35345.758,0.04914250319232869,1,34671.21428571428,35397.93866666666,False,False,0
2021-07-06,33690.15,35118.88,33532.0,34220.01,58210.596349,0.01572774705002722,33690.14,35286.51,34669.13,34314.57571428571,35284.62666666667,699.6991371504032,1149.5718227542673,33862.12,35465.637,0.036400536374770136,1,34556.25,35337.170000000006,False,False,0
2021-07-07,34220.02,35059.09,33777.77,33862.12,53807.521675,-0.010458500742694055,34220.01,33690.14,35286.51,34145.59285714286,35294.93766666667,633.6117882617586,1145.3159833621219,32875.71,33177.844,-0.02020772030812018,-1,34314.57571428571,35284.62666666667,False,False,0
2021-07-08,33862.11,33929.64,32077.0,32875.71,70136.48032,-0.02913019031295161,33862.12,34220.01,33690.14,34055.73857142857,35278.101,769.6441644561531,1179.4243464204726,33815.81,33543.92,0.02032539753514071,1,34145.59285714286,35294.93766666667,False,False,0
2021-07-09,32875.71,34100.0,32261.07,33815.81,47153.939899,0.028595580141082877,32875.71,33862.12,34220.01,34059.91857142857,35159.026333333335,768.0162503585088,958.9283868560633,33502.87,33418.54,-0.011748082849412677,-1,34055.73857142857,35278.101,False,False,0
2021-07-10,33815.81,34262.0,33004.78,33502.87,34761.175468,-0.009254251191971874,33815.81,32875.71,33862.12,33893.310000000005,35053.26466666666,739.8140981132553,821.5999029418015,34258.99,31850.848,-0.049309875355454696,-1,34059.91857142857,35159.026333333335,False,False,0
2021-07-11,33502.87,34666.0,33306.47,34258.99,31572.647448,0.022568812761414092,33502.87,33815.81,32875.71,33746.521428571425,34950.831666666665,470.0774454081138,810.9929397127802,33086.63,33056.98,-0.03508595937154008,-1,33893.310000000005,35053.26466666666,False,False,0
2021-07-12,34259.0,34678.43,32658.34,33086.63,48181.403762,-0.03422050679252364,34258.99,33502.87,33815.81,33660.305714285714,34868.849,533.2420673537557,858.7189204243407,32729.77,32382.6,-0.021278395249833465,-1,33746.521428571425,34950.831666666665,False,False,0
2021-07-13,33086.94,33340.0,32202.25,32729.77,41126.361008,-0.010785625492834905,33086.63,34258.99,33502.87,33447.41428571429,34659.155666666666,568.8366959526966,760.1020030913816,32820.02,31754.795,-0.029788632126806894,-1,33660.305714285714,34868.849,False,False,0
2021-07-14,32729.12,33114.03,31550.0,32820.02,46777.823484,0.002757428481776625,32729.77,33086.63,34258.99,33298.54285714286,34402.613333333335,578.4973299485692,730.014031089159,31880.0,31592.646,-0.03739709834500396,-1,33447.41428571429,34659.155666666666,False,False,0
2021-07-15,32820.03,33185.25,31133.0,31880.0,51639.576353,-0.02864166444749261,32820.02,32729.77,33086.63,33156.29857142857,34127.145333333334,785.2597361477093,880.794355470248,31383.87,31745.049,-0.004233098239491844,0,33298.54285714286,34402.613333333335,False,False,0
2021-07-16,31874.49,32249.18,31020.0,31383.87,48499.864154,-0.015562421580928465,31880.0,32820.02,32729.77,32808.87857142857,33894.974,962.7599424647767,1058.9685762522824,31520.07,31060.55,-0.01030208252678841,-1,33156.29857142857,34127.145333333334,False,False,0
2021-07-17,31383.86,31955.92,31164.31,31520.07,34012.242132,0.004339808952815494,31383.87,31880.0,32820.02,32525.621428571427,33675.87733333334,1014.8235814571194,1109.7523253459144,31778.56,31380.326,-0.004433487239241528,0,32808.87857142857,33894.974,False,False,0
2021-07-18,31520.07,32435.0,31108.97,31778.56,35923.716186,0.008200806660645155,31520.07,31383.87,31880.0,32171.274285714284,33541.168,689.662030632217,994.7768049177764,30839.65,31493.152,-0.00898113873787866,-1,32525.621428571427,33675.87733333334,False,False,0
2021-07-19,31778.57,31899.0,30407.44,30839.65,47340.468499,-0.02954539160994074,31778.56,31520.07,31383.87,31850.277142857143,33386.365666666665,715.061220403076,1117.7129778383362,29790.35,31537.059,0.02261402427556728,1,32171.274285714284,33541.168,False,False,0
2021-07-20,30839.65,31063.07,29278.0,29790.35,61034.049017,-0.034024380951145794,30839.65,31778.56,31520.07,31430.360000000004,33192.70533333333,940.1555362104768,1285.5583547142032,32144.51,30689.352,0.03017760994751661,1,31850.277142857143,33386.365666666665,False,False,0
2021-07-21,29790.34,32858.0,29482.61,32144.51,82796.265128,0.079024247784937,29790.35,30839.65,31778.56,31333.85857142857,33210.558,797.6028899656139,1219.5498029344988,32287.83,31682.57,-0.01437071797019144,-1,31430.360000000004,33192.70533333333,False,False,0
2021-07-22,32144.51,32591.35,31708.0,32287.83,46148.092433,0.004458615172544311,32144.51,29790.35,30839.65,31392.120000000003,33203.167,856.8403671438529,1208.8771242351775,33634.09,31601.904,-0.021244094233802698,-1,31333.85857142857,33210.558,False,False,0
2021-07-23,32287.58,33650.0,31924.32,33634.09,50112.863626,0.04169558623171632,32287.83,32144.51,29790.35,31713.579999999998,33201.701,1204.7169920637793,1191.9078045362808,34258.14,33244.93,-0.01157041300953873,-1,31392.120000000003,33203.167,False,False,0
2021-07-24,33634.1,34500.0,33401.14,34258.14,47977.550138,0.018554091994164246,33634.09,32287.83,32144.51,32104.73285714286,33188.20266666667,1531.5783664652395,1267.1473209257604,35381.02,35239.984,0.02866017755196285,1,31713.579999999998,33201.701,False,False,0
2021-07-25,34261.51,35398.0,33851.12,35381.02,47852.928313,0.03277702759110679,34258.14,33634.09,32287.83,32619.37,33314.755,1951.4141344079603,1425.1766215733867,37237.6,35810.227,0.012130983292737272,1,32104.73285714286,33188.20266666667,False,False,0
2021-07-26,35381.02,40550.0,35205.78,37237.6,152452.512724,0.05247389702162342,35381.02,34258.14,33634.09,33533.362857142856,33479.88666666667,2420.78042505393,1924.411274953692,39457.87,38978.004,0.04673781087529812,1,32619.37,33314.755,True,False,1
2021-07-27,37241.33,39542.61,36383.0,39457.87,88397.267015,0.05962441188476175,37237.6,35381.02,34258.14,34914.43714285714,33638.471,2673.92170031041,2641.2158553731265,40019.56,40002.855,0.013811831929853217,1,33533.362857142856,33479.88666666667,False,False,0
2021-07-28,39456.61,40900.0,38772.0,40019.56,101344.528441,0.014235182993912021,39457.87,37237.6,35381.02,36039.444285714286,33822.62666666666,2956.051394055191,3207.507305429263,40016.48,40667.168,0.01618228608085652,1,34914.43714285714,33638.471,False,False,0
2021-07-29,40019.57,40640.0,39200.0,40016.48,53998.439283,-7.696236540322143e-05,40019.56,39457.87,37237.6,37143.53714285714,33959.45166666667,2757.9731425252944,3571.4610740721882,42206.37,40879.43,0.021564857466223834,1,36039.444285714286,33822.62666666666,False,False,0
2021-07-30,40018.49,42316.71,38313.23,42206.37,73602.784805,0.054724703422190046,40016.48,40019.56,39457.87,38368.148571428566,34198.164,2841.8550386231805,4039.767592330214,41461.83,41446.223,-0.01801025162197087,-1,37143.53714285714,33959.45166666667,False,False,0
2021-07-31,42206.36,42448.0,41000.15,41461.83,44849.791012,-0.01764046517148954,42206.37,40016.48,40019.56,39397.24714285714,34463.402,2370.732221612301,4241.999687021678,39845.44,40687.38,-0.01867865199751197,-1,38368.148571428566,34198.164,False,False,0
2021-08-01,41461.84,42599.0,39422.01,39845.44,53953.186326,-0.03898501344489613,41461.83,42206.37,40016.48,40035.02142857143,34665.365,1578.27604773307,4208.648931994678,39147.82,39778.594,-0.0016776386457271477,0,39397.24714285714,34463.402,False,False,0
2021-08-02,39850.27,40480.01,38690.0,39147.82,50837.351954,-0.017508151497385938,39845.44,41461.83,42206.37,40307.909999999996,34814.65466666667,1109.5054616060374,3953.3607210702876,38207.05,39643.637,0.01266524467390522,1,40035.02142857143,34665.365,False,False,0
2021-08-03,39146.86,39780.0,37642.03,38207.05,57117.435853,-0.0240312231945482,39147.82,39845.44,41461.83,40129.221428571436,34912.006,1344.9629310311543,3384.712330513475,39723.18,38984.285,0.020342715709535206,1,40307.909999999996,34814.65466666667,False,False,0
2021-08-04,38207.04,39969.66,37508.56,39723.18,52329.35243,0.0396819435156599,38207.05,39147.82,39845.44,40086.88142857143,35113.10733333333,1353.627656748554,3047.8163942943506,40862.46,40676.547,0.02400026571387285,1,40129.221428571436,34912.006,False,False,0
2021-08-05,39723.17,41350.0,37332.7,40862.46,84343.755621,0.028680483284570846,39723.18,38207.05,39147.82,40207.735714285714,35334.522333333334,1383.7251924529178,2631.017098981337,42836.87,41544.008,0.016679069554304878,1,40086.88142857143,35113.10733333333,False,False,0
2021-08-06,40862.46,43392.43,39853.86,42836.87,75753.941347,0.04831843212572129,40862.46,39723.18,38207.05,40297.80714285715,35633.68066666667,1546.457807267122,2415.312825243786,44572.54,42987.99,0.003527761978174348,0,40207.735714285714,35334.522333333334,False,False,0
2021-08-07,42836.87,44700.0,42446.41,44572.54,73396.740808,0.040518133094224584,42836.87,40862.46,39723.18,40742.194285714286,36023.575,2231.7863830264287,2319.4584947633743,43794.37,44408.797,-0.003673632353013781,0,40297.80714285715,35633.68066666667,False,False,0
2021-08-08,44572.54,45310.0,43261.0,43794.37,69329.092698,-0.017458506964153186,44572.54,42836.87,40862.46,41306.32714285714,36356.193666666666,2455.236238977983,2089.7479678611912,46253.4,44642.336,0.019362441736232246,1,40742.194285714286,36023.575,False,False,0
2021-08-09,43794.36,46454.15,42779.0,46253.4,74587.884845,0.056149454827184364,43794.37,44572.54,42836.87,42321.409999999996,36781.211333333325,2851.0446698009227,2326.211617237132,45584.99,45653.516,-0.012969519538023182,-1,41306.32714285714,36356.193666666666,False,False,0
2021-08-10,46248.87,46700.0,44589.46,45584.99,53814.643421,-0.014451045760960346,46253.4,43794.37,44572.54,43375.40142857143,37158.74466666666,2405.4606260716846,2518.4380496644276,45511.0,45206.37,-0.008305780175667429,-1,42321.409999999996,36781.211333333325,False,False,0
2021-08-11,45585.0,46743.47,45341.14,45511.0,52734.901977,-0.0016231219969555788,45584.99,46253.4,43794.37,44202.23285714286,37572.89033333333,1877.673798327074,2651.9109392819514,44399.0,45603.29,0.0020278407967304606,0,43375.40142857143,37158.74466666666,False,False,0
2021-08-12,45510.67,46218.12,43770.0,44399.0,55266.108781,-0.024433653402474165,45511.0,45584.99,46253.4,44707.45285714285,37961.86466666667,1172.7359172709525,2640.019229524079,47800.0,46102.277,0.038362966367485755,1,44202.23285714286,37572.89033333333,False,False,0
2021-08-13,44400.06,47886.0,44217.39,47800.0,48239.370431,0.07660082434289062,44399.0,45511.0,45584.99,45416.47142857143,38461.19733333333,1341.4962698970905,2998.0685859051882,47068.51,47536.598,-0.005510509283472804,-1,44707.45285714285,37961.86466666667,False,False,0
2021-08-14,47799.99,48144.0,45971.03,47068.51,46114.359022,-0.015303138075313805,47800.0,44399.0,45511.0,45773.03857142857,38967.481,1409.7697061746649,3167.051605058154,46973.82,46845.414,-0.004739813040608297,0,45416.47142857143,38461.19733333333,False,False,0
2021-08-15,47068.5,47372.27,45500.0,46973.82,42110.711334,-0.002011748406737346,47068.51,47800.0,44399.0,46227.24571428572,39487.14599999999,1155.2288063389915,3149.242522579757,45901.29,46145.883,-0.01762550262039578,-1,45773.03857142857,38967.481,False,False,0
2021-08-16,46973.82,48053.83,45660.0,45901.29,52480.574014,-0.022832505425362415,46973.82,47068.51,47800.0,46176.944285714286,39966.520000000004,1161.5487516653843,2894.210580150058,44695.95,45023.324,-0.019127257235036332,-1,46227.24571428572,39487.14599999999,False,False,0
2021-08-17,45901.3,47160.0,44376.0,44695.95,57039.341629,-0.026259392709878204,45901.29,46973.82,47068.51,46049.938571428575,40397.09966666667,1279.6610262543998,2313.483225388428,44705.29,45622.383,0.020727444265084487,1,46176.944285714286,39966.520000000004,False,False,0
2021-08-18,44695.95,46000.0,44203.28,44705.29,54099.415985,0.00020896747915655212,44695.95,45901.29,46973.82,45934.83714285714,40859.28766666667,1369.3113036330794,1816.8177096896939,46760.62,44994.15,0.006461392768059421,1,46049.938571428575,40397.09966666667,False,False,0
2021-08-19,44699.37,47033.0,43927.7,46760.62,53411.75392,0.04597509601212746,44705.29,44695.95,45901.29,46272.21142857143,41424.96333333333,1209.4387413649597,1403.2367106260785,49322.47,47793.266,0.02208365981888173,1,45934.83714285714,40859.28766666667,False,False,0
2021-08-20,46760.62,49382.99,46622.99,49322.47,56850.352228,0.05478648486696702,46760.62,44705.29,44695.95,46489.70714285714,41997.562000000005,1602.8756007118295,1525.283245965262,48821.87,50404.02,0.021928129942600173,1,46272.21142857143,41424.96333333333,False,False,0
2021-08-21,49322.47,49757.04,48222.0,48821.87,46745.136584,-0.01014953225173032,49322.47,46760.62,44705.29,46740.18714285714,42548.69666666666,1829.391992809988,1647.342180700199,49239.22,47662.395,-0.02374909991669722,-1,46489.70714285714,41997.562000000005,False,False,0
2021-08-22,48821.88,49500.0,48050.0,49239.22,37007.887795,0.008548423073512001,48821.87,49322.47,46760.62,47063.815714285716,43068.867666666665,2063.0674218895633,1663.9683214137474,49488.85,48750.074,-0.00993406843670556,-1,46740.18714285714,42548.69666666666,False,False,0
2021-08-23,49239.22,50500.0,49029.0,49488.85,52462.541954,0.005069739122593786,49239.22,48821.87,49322.47,47576.32428571429,43576.558,2169.030241205048,1822.450832594991,47674.01,48689.31,-0.01615599081914408,-1,47063.815714285716,43068.867666666665,False,False,0
2021-08-24,49488.85,49860.0,47600.0,47674.01,51014.594748,-0.03667169473527865,49488.85,49239.22,48821.87,48001.76142857143,43986.32433333333,1764.1883052783944,1793.857037897721,48973.32,47495.246,-0.003749714073768958,0,47576.32428571429,43576.558,False,False,0
2021-08-25,47674.01,49264.3,47126.28,48973.32,44655.830342,0.027254053099372122,47674.01,49488.85,49239.22,48611.48,44377.51500000001,1012.346060956139,1807.5612002995563,46843.87,47755.652,-0.02486389847063666,-1,48001.76142857143,43986.32433333333,False,False,0
2021-08-26,48973.32,49352.84,46250.0,46843.87,49371.277774,-0.04348183868277655,48973.32,47674.01,49488.85,48623.37285714286,44623.715,987.1541229669015,1616.5288598350076,49069.9,46919.6,0.0016166803148415657,0,48611.48,44377.51500000001,False,False,0
2021-08-27,46843.86,49149.93,46348.0,49069.9,42068.104965,0.047520198480612175,46843.87,48973.32,47674.01,48587.291428571436,44925.393000000004,961.628493986995,1672.4727601711882,48895.35,49397.508,0.006676349707254316,1,48623.37285714286,44623.715,False,False,0
2021-08-28,49069.9,49299.0,48346.88,48895.35,26681.063786,-0.0035571704853688546,49069.9,46843.87,48973.32,48597.78857142857,45221.35533333333,965.0110370600408,1703.9528461793016,48767.83,48394.914,-0.010234837003927747,-1,48587.291428571436,44925.393000000004,False,False,0
2021-08-29,48895.35,49632.27,47762.54,48767.83,32652.283473,-0.0026080189629483774,48895.35,49069.9,46843.87,48530.44714285714,45440.070666666674,928.5484679275256,1715.0739787311422,46982.91,48202.13,-0.011599882417364106,-1,48597.78857142857,45221.35533333333,False,False,0
2021-08-30,48767.84,48888.61,46853.0,46982.91,40288.35083,-0.036600357243699366,48767.83,48895.35,49069.9,48172.455714285716,45624.10666666667,979.1530077207875,1646.0769488321955,47100.89,46876.305,-0.0022690231937528664,0,48530.44714285714,45440.070666666674,False,False,0
2021-08-31,46982.91,48246.11,46700.0,47100.89,48645.52737,0.0025111258540604364,46982.91,48767.83,48895.35,48090.58142857143,45865.955,1049.2318487419177,1395.241874999252,48810.52,48131.965,0.02189077199496656,1,48172.455714285716,45624.10666666667,False,False,0
2021-09-01,47100.89,49156.0,46512.0,48810.52,49904.65528,0.036297190987261585,47100.89,46982.91,48767.83,48067.32428571429,46188.045000000006,1027.993412168581,1020.0323924129816,49246.64,49161.17,0.00718394057264711,1,48090.58142857143,45865.955,False,False,0
2021-09-02,48810.51,50450.13,48584.06,49246.64,54410.770538,0.008934959103078732,48810.52,47100.89,46982.91,48410.57714285714,46556.03133333333,949.5446478833418,937.0632053613433,49999.14,48988.707,-0.005237574964505181,-1,48067.32428571429,46188.045000000006,False,False,0
2021-09-03,49246.63,51000.0,48316.84,49999.14,59025.644157,0.015280230285761531,49246.64,48810.52,47100.89,48543.32571428572,46898.56333333333,1108.6989573799212,997.3203279622846,49915.64,49506.18,-0.009859375831264287,-1,48410.57714285714,46556.03133333333,False,False,0
2021-09-04,49998.0,50535.69,49370.0,49915.64,34664.65959,-0.001670028724494066,49999.14,49246.64,48810.52,48689.08142857143,47200.336,1223.7846060402278,1059.8454434472592,51756.88,50546.844,0.01264541033631945,1,48543.32571428572,46898.56333333333,False,False,0
2021-09-05,49917.54,51900.0,49450.0,51756.88,40544.835873,0.036887035806813184,49915.64,49999.14,49246.64,49116.08857142857,47497.66966666666,1688.9214314114854,1344.1715418980789,52663.9,51739.312,-0.00033942347374875344,0,48689.08142857143,47200.336,False,False,0
2021-09-06,51756.88,52780.0,50969.33,52663.9,49249.667081,0.017524626677651423,51756.88,49915.64,49999.14,49927.65857142857,47767.381666666675,1850.2579851508106,1688.780877731318,46863.73,50458.24,-0.04188185301031639,-1,49116.08857142857,47497.66966666666,False,False,0
2021-09-07,52666.2,52920.0,42843.05,46863.73,123048.802719,-0.11013559573066178,52663.9,51756.88,49915.64,49893.77857142857,47869.693666666666,1911.7936788648688,1752.259531045049,46048.31,45922.746,-0.020079150896652978,-1,49927.65857142857,47767.381666666675,False,False,0
2021-09-08,46868.57,47340.99,44412.02,46048.31,65069.3152,-0.017399810044996578,46863.73,52663.9,51756.88,49499.17714285715,47862.85733333334,2396.314455316165,1920.9426704513462,46395.14,46468.17,0.00911785633392414,1,49893.77857142857,47869.693666666666,False,False,0
2021-09-09,46048.31,47399.97,45513.08,46395.14,50651.66002,0.007531872505201598,46048.31,46863.73,52663.9,49091.82,47889.86233333334,2672.814699132748,1959.1552758144037,44850.91,44767.152,-0.03508961620225738,-1,49499.17714285715,47862.85733333334,False,False,0
